review,rating,date,bank,source,sentiment_label,sentiment_score
"Once I learned how to sign on it was very easy to use. Now I can't sign into my account 😕 so until I can, I Will have to change from 5 stars to 1 until I can retrieve my account.",1,2025-05-26 20:39:33,Wells Fargo,Google Play Store,NEGATIVE,0.9989343285560608
I would like to send more than 500.00 at a time,4,2025-05-26 19:39:45,Wells Fargo,Google Play Store,NEGATIVE,0.533723771572113
helpful,5,2025-05-26 19:28:36,Wells Fargo,Google Play Store,POSITIVE,0.9997673630714417
excellent,5,2025-05-26 18:50:24,Wells Fargo,Google Play Store,POSITIVE,0.9998434782028198
great,5,2025-05-26 18:36:31,Wells Fargo,Google Play Store,POSITIVE,0.9998630285263062
love this bank🙂‍↕️,5,2025-05-26 18:32:42,Wells Fargo,Google Play Store,POSITIVE,0.9998598098754883
i love how I can deposit a check by taking a pict,5,2025-05-26 18:24:21,Wells Fargo,Google Play Store,POSITIVE,0.9994982481002808
love it,5,2025-05-26 18:19:32,Wells Fargo,Google Play Store,POSITIVE,0.9998753070831299
great way for deposit,5,2025-05-26 13:38:14,Wells Fargo,Google Play Store,POSITIVE,0.99852055311203
Hey Wells Got you,5,2025-05-26 12:10:06,Wells Fargo,Google Play Store,POSITIVE,0.9989369511604309
Very good,4,2025-05-26 11:37:49,Wells Fargo,Google Play Store,POSITIVE,0.9998520612716675
easy transfer for expenses.,5,2025-05-26 09:52:41,Wells Fargo,Google Play Store,NEGATIVE,0.9534498453140259
nice banking,5,2025-05-26 09:43:57,Wells Fargo,Google Play Store,POSITIVE,0.999849796295166
This app is cloned. Please remove all devices from this app. Update 2025! This app is cloned if you don't want to become a victim of identity theft don't use this application . Have a great week!,1,2025-05-26 08:16:42,Wells Fargo,Google Play Store,NEGATIVE,0.9983722567558289
neato,5,2025-05-26 07:42:53,Wells Fargo,Google Play Store,POSITIVE,0.9991938471794128
Easy to use on my android phone. Had no problems making an online deposit.,5,2025-05-25 22:05:31,Wells Fargo,Google Play Store,POSITIVE,0.9912234544754028
stopped letting me make principal payments. very scam like,2,2025-05-25 21:28:27,Wells Fargo,Google Play Store,NEGATIVE,0.999727189540863
no longer works on my phone and no option to use on PC making me unable to confirm certain transactions.,1,2025-05-25 21:19:17,Wells Fargo,Google Play Store,NEGATIVE,0.9996697902679443
I've always had a positive experience navigating this website,5,2025-05-25 17:48:51,Wells Fargo,Google Play Store,POSITIVE,0.9998453855514526
very reliable and fast and safe,5,2025-05-25 16:28:03,Wells Fargo,Google Play Store,POSITIVE,0.9998546838760376
easy,5,2025-05-25 15:45:41,Wells Fargo,Google Play Store,POSITIVE,0.9972309470176697
bank amazing,5,2025-05-25 15:28:56,Wells Fargo,Google Play Store,POSITIVE,0.9998738765716553
you waste our time and money lie to your consumers and hit us with hidden fees. GREED. Have a good day. bonjur,1,2025-05-25 13:44:28,Wells Fargo,Google Play Store,NEGATIVE,0.9988075494766235
they are good bank to work with,5,2025-05-25 12:27:20,Wells Fargo,Google Play Store,POSITIVE,0.9998325109481812
nice and easy,5,2025-05-25 12:12:21,Wells Fargo,Google Play Store,POSITIVE,0.9998675584793091
This place couldn't identify an account for me!,1,2025-05-25 09:49:37,Wells Fargo,Google Play Store,NEGATIVE,0.9997478127479553
excellent!,5,2025-05-25 09:46:18,Wells Fargo,Google Play Store,POSITIVE,0.9998645782470703
"lost 2,000 and they denied knowing me and I have been customer for fifty years",1,2025-05-25 09:39:18,Wells Fargo,Google Play Store,NEGATIVE,0.9994869232177734
great bank!,5,2025-05-25 08:57:22,Wells Fargo,Google Play Store,POSITIVE,0.9997648596763611
"Wells closed a 10yr account tied to our whole lives because of a typo on a hidden address unknown to us. Will take 3 months to get retirement checks going to new bank. On edit, Wells is replying with ""We would like to help"" nonsense! I went to 4 banks and called 4x trying to get this fixed, as well as filing a complaint. All our paychecks are gone. we have no money now until our checks finally show up at new bank. My main retirement checks will take 3 months to re-route. We are in bad shape!",1,2025-05-25 08:09:38,Wells Fargo,Google Play Store,NEGATIVE,0.9997873902320862
is anyone else having the same issue as me? everytime i load up the app to log in I type in the password and I login and immediately get kicked out and have to sign in again. please fix this. has been going on for months,2,2025-05-25 08:04:23,Wells Fargo,Google Play Store,NEGATIVE,0.999220609664917
I used to have your app for some reason my phone says I'm not compatible for your new version Considering changing banks,1,2025-05-25 05:12:53,Wells Fargo,Google Play Store,NEGATIVE,0.9996020197868347
"good, so far",5,2025-05-25 03:12:55,Wells Fargo,Google Play Store,POSITIVE,0.9998332262039185
very good,5,2025-05-25 01:11:20,Wells Fargo,Google Play Store,POSITIVE,0.9998520612716675
good,5,2025-05-24 22:04:42,Wells Fargo,Google Play Store,POSITIVE,0.9998161196708679
Wells Fargo is the best and super easy 2 Mobile deposit,5,2025-05-24 16:42:54,Wells Fargo,Google Play Store,POSITIVE,0.9942154288291931
this is awsome.,5,2025-05-24 16:08:49,Wells Fargo,Google Play Store,NEGATIVE,0.9919215440750122
👍👍👍,5,2025-05-24 15:36:14,Wells Fargo,Google Play Store,NEGATIVE,0.6970565915107727
very efficient and secure,5,2025-05-24 15:34:08,Wells Fargo,Google Play Store,POSITIVE,0.9998669624328613
"it shouldn't take 3/4 tries to make a mobile deposit,",4,2025-05-24 14:34:31,Wells Fargo,Google Play Store,NEGATIVE,0.9888434410095215
fast and efficient,5,2025-05-24 14:21:29,Wells Fargo,Google Play Store,POSITIVE,0.9998592138290405
good,5,2025-05-24 13:24:05,Wells Fargo,Google Play Store,POSITIVE,0.9998161196708679
excellent,5,2025-05-24 12:45:17,Wells Fargo,Google Play Store,POSITIVE,0.9998434782028198
"App used to work wonderfully, now for unknown reasons it no longer is compatible with the android device I've been using it on for years.",1,2025-05-24 11:53:09,Wells Fargo,Google Play Store,NEGATIVE,0.9986494183540344
Better than driving to the Bank.,5,2025-05-24 11:47:22,Wells Fargo,Google Play Store,POSITIVE,0.9917117357254028
is good but the password sometimes gets stock,3,2025-05-24 11:45:14,Wells Fargo,Google Play Store,NEGATIVE,0.98895263671875
The Wells Fargo mobile app features are very easy to use! Very convenient!,5,2025-05-24 11:36:28,Wells Fargo,Google Play Store,POSITIVE,0.9968743324279785
easy to use.,5,2025-05-24 11:22:55,Wells Fargo,Google Play Store,POSITIVE,0.9991925358772278
great service,5,2025-05-24 10:52:44,Wells Fargo,Google Play Store,POSITIVE,0.9998434782028198
good,5,2025-05-24 10:48:12,Wells Fargo,Google Play Store,POSITIVE,0.9998161196708679
Doesn't work I have tried numerous times to update but it doesn't work!,1,2025-05-24 09:49:47,Wells Fargo,Google Play Store,NEGATIVE,0.9995049238204956
excellent,5,2025-05-24 09:43:53,Wells Fargo,Google Play Store,POSITIVE,0.9998434782028198
good communication and easy banking.,5,2025-05-24 09:38:29,Wells Fargo,Google Play Store,POSITIVE,0.9998420476913452
best banking app,5,2025-05-24 08:53:44,Wells Fargo,Google Play Store,POSITIVE,0.999736487865448
password manager no longer supported for login and if you fill one login field and switch apps momentarily it clears the field,1,2025-05-24 08:47:25,Wells Fargo,Google Play Store,NEGATIVE,0.9992755055427551
"Best bank ever, so helpful, very knowledgeable.",5,2025-05-24 07:17:02,Wells Fargo,Google Play Store,POSITIVE,0.9997667670249939
okay,3,2025-05-23 23:43:18,Wells Fargo,Google Play Store,POSITIVE,0.9997709393501282
Every time I login it's instantaneous,5,2025-05-23 22:30:15,Wells Fargo,Google Play Store,POSITIVE,0.9742076396942139
great app but bad times personal preference,5,2025-05-23 18:14:52,Wells Fargo,Google Play Store,NEGATIVE,0.943428635597229
"I have been a valued customer since 2002, and I appreciate how I am well informed with my finances, Thank you!",5,2025-05-23 17:58:55,Wells Fargo,Google Play Store,POSITIVE,0.9998648166656494
Android has a terrible app that is constantly down and unavailable resulting in multiple login attempts. i do not recommend Wells Fargo on account of their app,1,2025-05-23 14:59:22,Wells Fargo,Google Play Store,NEGATIVE,0.9997158646583557
"Best service now for over 10 years ,!",5,2025-05-23 14:20:24,Wells Fargo,Google Play Store,POSITIVE,0.9993987083435059
Fantastic,5,2025-05-23 14:13:17,Wells Fargo,Google Play Store,POSITIVE,0.9998743534088135
"I have been with Wells Fargo for 9 years, and they have always treated me fairly,",5,2025-05-23 14:12:16,Wells Fargo,Google Play Store,POSITIVE,0.9996123909950256
thank you wells Fargo for taking care of my business,5,2025-05-23 12:57:36,Wells Fargo,Google Play Store,POSITIVE,0.9998093247413635
Supper convenient!!,5,2025-05-23 12:43:52,Wells Fargo,Google Play Store,POSITIVE,0.8576489090919495
"I've heard people say a lot of negative things about wells fargo, but I personally have used it my whole life and I've never had problems. In fact, because I've stayed with them they've given me a lot back",5,2025-05-23 12:25:05,Wells Fargo,Google Play Store,POSITIVE,0.9958741068840027
good app,5,2025-05-23 11:49:31,Wells Fargo,Google Play Store,POSITIVE,0.9998493194580078
easy,5,2025-05-23 11:42:17,Wells Fargo,Google Play Store,POSITIVE,0.9972309470176697
great app,5,2025-05-23 11:36:04,Wells Fargo,Google Play Store,POSITIVE,0.999821126461029
always done right by me.,5,2025-05-23 11:25:00,Wells Fargo,Google Play Store,POSITIVE,0.9997841715812683
banking made easy and convenient,5,2025-05-23 09:15:35,Wells Fargo,Google Play Store,POSITIVE,0.996119499206543
easy to use,5,2025-05-23 08:53:52,Wells Fargo,Google Play Store,POSITIVE,0.9988542795181274
Very convenient and easy.,5,2025-05-23 08:51:53,Wells Fargo,Google Play Store,POSITIVE,0.9992998838424683
thanks again for your service.,5,2025-05-23 08:08:01,Wells Fargo,Google Play Store,POSITIVE,0.9997146725654602
For an easy money transfer method,5,2025-05-23 06:30:20,Wells Fargo,Google Play Store,NEGATIVE,0.9948018789291382
no real service,1,2025-05-23 06:09:41,Wells Fargo,Google Play Store,NEGATIVE,0.9997068047523499
muy satisfecho,5,2025-05-22 21:41:26,Wells Fargo,Google Play Store,POSITIVE,0.6594319939613342
"Really stable app, user friendly, love the new finger print log in availability, and great format.",5,2025-05-22 18:41:10,Wells Fargo,Google Play Store,POSITIVE,0.9997593760490417
WOW!!! Thanks for such an easy process.,5,2025-05-22 18:22:17,Wells Fargo,Google Play Store,POSITIVE,0.999728262424469
I fix the problem,5,2025-05-22 18:09:19,Wells Fargo,Google Play Store,NEGATIVE,0.9942215085029602
great,5,2025-05-22 18:03:28,Wells Fargo,Google Play Store,POSITIVE,0.9998630285263062
Love this.,4,2025-05-22 15:59:50,Wells Fargo,Google Play Store,POSITIVE,0.9998756647109985
good,5,2025-05-22 15:03:10,Wells Fargo,Google Play Store,POSITIVE,0.9998161196708679
real good,5,2025-05-22 14:11:13,Wells Fargo,Google Play Store,POSITIVE,0.9998493194580078
everyday I find more things that help me with my banking. thanks Wells fargo!,5,2025-05-22 13:28:44,Wells Fargo,Google Play Store,POSITIVE,0.9992092847824097
great!,5,2025-05-22 12:18:13,Wells Fargo,Google Play Store,POSITIVE,0.9998692274093628
easy to use,5,2025-05-22 11:19:14,Wells Fargo,Google Play Store,POSITIVE,0.9988542795181274
App is very helpful,5,2025-05-22 10:29:24,Wells Fargo,Google Play Store,POSITIVE,0.999072790145874
really easy to navigate and fast well recommend to friends .,5,2025-05-22 09:44:47,Wells Fargo,Google Play Store,POSITIVE,0.9998574256896973
"Have had a few problems and received excellent help from support specialists, been banking over 4 years with them and the time and effort put in by employees has been of tremendous help. Get the app downloaded A.S.A.P & don't miss out on spectacular savings! -CharlieB",4,2025-05-22 09:15:55,Wells Fargo,Google Play Store,POSITIVE,0.9996910095214844
Mobile check deposits are so easy and convenient. why haven't I used this before?,5,2025-05-22 05:40:48,Wells Fargo,Google Play Store,NEGATIVE,0.6587418913841248
Good 👍,5,2025-05-22 05:04:59,Wells Fargo,Google Play Store,POSITIVE,0.9998576641082764
terrible bank. never use this bank.,1,2025-05-21 22:25:43,Wells Fargo,Google Play Store,NEGATIVE,0.9985960125923157
love Wells Fargo,5,2025-05-21 21:45:37,Wells Fargo,Google Play Store,POSITIVE,0.9998010993003845
took to long,1,2025-05-21 21:22:46,Wells Fargo,Google Play Store,NEGATIVE,0.9953983426094055
I'm pleased with Wells Fargo!😃🥳,5,2025-05-21 17:05:43,Wells Fargo,Google Play Store,POSITIVE,0.9998414516448975
Horrific,1,2025-05-21 15:36:09,Wells Fargo,Google Play Store,NEGATIVE,0.9996534585952759
awesome,5,2025-05-21 15:08:19,Wells Fargo,Google Play Store,POSITIVE,0.9998682737350464
awesome,5,2025-05-21 14:58:39,Wells Fargo,Google Play Store,POSITIVE,0.9998682737350464
I love it!,5,2025-05-21 13:28:56,Wells Fargo,Google Play Store,POSITIVE,0.9998781681060791
"Wells fargo has been great, Their employees are always friendly and professional. Any problem that I have had Gets taken care of right away. I have the Wells Fargo mobile app And I love it, I can take care of All my banking from my phone, And rarely have to make a trip to the bank I'm 66 years old and in my life.I have tried many different banks, But I have to say that Wells Fargo has been the best. by far. Thank you Wells Fargo For your Friendly and professional attitude, You make banking EZ.",5,2025-05-21 13:07:13,Wells Fargo,Google Play Store,POSITIVE,0.9997853636741638
Great customer service,5,2025-05-21 12:17:22,Wells Fargo,Google Play Store,POSITIVE,0.9998531341552734
very fast and easy,5,2025-05-21 12:10:21,Wells Fargo,Google Play Store,POSITIVE,0.9995579123497009
won't change ph# can't get text,1,2025-05-21 12:00:35,Wells Fargo,Google Play Store,NEGATIVE,0.9971233010292053
love this app,4,2025-05-21 11:48:02,Wells Fargo,Google Play Store,POSITIVE,0.9998668432235718
"Just a compliance centric, cost cutting mega bank... nothing special, nothing horrible.",3,2025-05-21 09:07:20,Wells Fargo,Google Play Store,NEGATIVE,0.997769832611084
They are absolutely the best bank in the world .I've never had any problems,5,2025-05-21 08:47:42,Wells Fargo,Google Play Store,POSITIVE,0.9998492002487183
"The app does not work on my device. It asks permission to send a text to prove it's me initially, but closes the app without allowing me to give permission. I have tried re loading 3 times with the same result.",1,2025-05-21 08:20:18,Wells Fargo,Google Play Store,NEGATIVE,0.9984878301620483
Great easy way!,5,2025-05-21 07:23:52,Wells Fargo,Google Play Store,POSITIVE,0.9998745918273926
i love money,5,2025-05-21 05:09:27,Wells Fargo,Google Play Store,POSITIVE,0.9998241066932678
cool,3,2025-05-20 20:23:08,Wells Fargo,Google Play Store,POSITIVE,0.9998509883880615
satisfied,5,2025-05-20 20:12:52,Wells Fargo,Google Play Store,POSITIVE,0.9997212290763855
very good mobile banking app very reliable!!!,5,2025-05-20 19:21:19,Wells Fargo,Google Play Store,POSITIVE,0.9997963309288025
trash bank,1,2025-05-20 17:34:30,Wells Fargo,Google Play Store,NEGATIVE,0.9991656541824341
Great security,5,2025-05-20 17:29:40,Wells Fargo,Google Play Store,POSITIVE,0.9997673630714417
"I love Wells Fargo Bank because they always take good care of me. They watch out for anything that might be fraudulent, and they alert me to ensure that the questionable expense was mine. When people have tried to scam me, they don't pay the bad guy. When I file a claim for fraud, they investigate and if they have already paid it, they will return the money to me while they investigate. If I overdraw my account, they give me two days to make a deposit before charging me an overdraft fee.",5,2025-05-20 17:24:42,Wells Fargo,Google Play Store,POSITIVE,0.9148758053779602
thank you!👍,5,2025-05-20 17:11:06,Wells Fargo,Google Play Store,POSITIVE,0.9998544454574585
fast and easy,4,2025-05-20 17:04:41,Wells Fargo,Google Play Store,POSITIVE,0.9994889497756958
Great app!,5,2025-05-20 16:22:49,Wells Fargo,Google Play Store,POSITIVE,0.9998462200164795
easy to use,5,2025-05-20 15:51:11,Wells Fargo,Google Play Store,POSITIVE,0.9988542795181274
Can't delete more than one message at a time.,2,2025-05-20 15:48:02,Wells Fargo,Google Play Store,NEGATIVE,0.995014488697052
app is fine. the interest rate on a savings account for broke folk helps us stay broke. only bank bennifit is parking lot big enough to fight in.,3,2025-05-20 14:50:37,Wells Fargo,Google Play Store,POSITIVE,0.8464760184288025
Easy. Didn't have to go out.,5,2025-05-20 14:12:06,Wells Fargo,Google Play Store,POSITIVE,0.9947039484977722
I've had this account since 1984 and I love this Bank,5,2025-05-20 14:04:22,Wells Fargo,Google Play Store,POSITIVE,0.9998223185539246
Tried to download the app again. Message says the Wells Fargo app is not compatible with my phone anymore. Why? It always has been until several months ago. Sure makes it harder to bank online. App needs maintenance!,1,2025-05-20 13:46:24,Wells Fargo,Google Play Store,NEGATIVE,0.9996123909950256
"It was always good whenever I used it. Not much room in my devices to still use it, though. Very good app.",4,2025-05-20 13:34:30,Wells Fargo,Google Play Store,POSITIVE,0.9937161803245544
very well working app,5,2025-05-20 12:22:56,Wells Fargo,Google Play Store,POSITIVE,0.9998347759246826
wonderful,5,2025-05-20 11:21:46,Wells Fargo,Google Play Store,POSITIVE,0.9998772144317627
it works,3,2025-05-20 11:18:35,Wells Fargo,Google Play Store,POSITIVE,0.9998537302017212
app not that easy to navigate,3,2025-05-20 10:57:37,Wells Fargo,Google Play Store,NEGATIVE,0.9996719360351562
excelente,5,2025-05-20 10:44:09,Wells Fargo,Google Play Store,POSITIVE,0.9997521042823792
What I want to do 24/7..used many years.,5,2025-05-20 10:34:50,Wells Fargo,Google Play Store,POSITIVE,0.8916289806365967
great!! great!!!,5,2025-05-20 08:00:10,Wells Fargo,Google Play Store,POSITIVE,0.9998805522918701
stupid app. the AI is dumber.,1,2025-05-20 07:58:23,Wells Fargo,Google Play Store,NEGATIVE,0.9997928738594055
"used 90000 points to get account credit. credit never applied. used app to get support, it is useless and just sends me to re-login to my rewards. requested to speak to an actual rep and it errors out and just says please try again later.",1,2025-05-20 06:59:22,Wells Fargo,Google Play Store,NEGATIVE,0.9997432827949524
fire your user interface guy. replacing color coded pending transactions with all dark emboldened characters on a mobile app is stupid.,1,2025-05-20 06:36:11,Wells Fargo,Google Play Store,NEGATIVE,0.9997830986976624
Service is great at this time.,5,2025-05-20 06:21:27,Wells Fargo,Google Play Store,POSITIVE,0.9998587369918823
"easy, fast and safe.",4,2025-05-20 03:57:45,Wells Fargo,Google Play Store,POSITIVE,0.9996435642242432
do not sell my information!,1,2025-05-19 21:58:23,Wells Fargo,Google Play Store,NEGATIVE,0.9981898665428162
"Always Easy , and Assuring 📱☺️ service is great ✅",5,2025-05-19 21:16:45,Wells Fargo,Google Play Store,POSITIVE,0.9996238946914673
directions are different every time,1,2025-05-19 17:53:28,Wells Fargo,Google Play Store,POSITIVE,0.9951205849647522
open account Help Me Clear My My open account help me to build more player with my account and how many to get out of that more,5,2025-05-19 17:50:37,Wells Fargo,Google Play Store,NEGATIVE,0.6491715908050537
good and easy to use,5,2025-05-19 15:20:48,Wells Fargo,Google Play Store,POSITIVE,0.9998656511306763
I like it.,5,2025-05-19 14:29:57,Wells Fargo,Google Play Store,POSITIVE,0.9998694658279419
Totally Awesome,5,2025-05-19 13:18:01,Wells Fargo,Google Play Store,POSITIVE,0.9998688697814941
I love the Wells Fargo Red Mountain Branch. Great staff.,5,2025-05-19 11:46:25,Wells Fargo,Google Play Store,POSITIVE,0.999861478805542
love it,5,2025-05-19 11:34:05,Wells Fargo,Google Play Store,POSITIVE,0.9998753070831299
fast and easy awesome not having retake a photo a thousand times,5,2025-05-19 10:59:28,Wells Fargo,Google Play Store,POSITIVE,0.996215283870697
good,5,2025-05-19 09:29:06,Wells Fargo,Google Play Store,POSITIVE,0.9998161196708679
love you guys. are so lenient,5,2025-05-19 08:41:37,Wells Fargo,Google Play Store,POSITIVE,0.9993246793746948
Ive been with Wells Fargo for a long time. They do what's legal to make it work for me. Thanks,5,2025-05-19 06:48:35,Wells Fargo,Google Play Store,POSITIVE,0.9993699193000793
Really easy to use very pleasant to look at,5,2025-05-19 06:38:25,Wells Fargo,Google Play Store,POSITIVE,0.999546468257904
good service both online and in banks,5,2025-05-19 01:33:09,Wells Fargo,Google Play Store,POSITIVE,0.9996726512908936
awesome,5,2025-05-18 22:36:24,Wells Fargo,Google Play Store,POSITIVE,0.9998682737350464
Good service,5,2025-05-18 22:04:47,Wells Fargo,Google Play Store,POSITIVE,0.9998499155044556
"The Wells Fargo app for Android works quite well. It is easy to navigate, and effectively provides all of the functionality available on the Web site. If you have any kind of account with Wells Fargo, you will find their app indispensable.",4,2025-05-18 18:26:00,Wells Fargo,Google Play Store,POSITIVE,0.9992039799690247
"difficult to access account, no one answering calls on weekend. I have enough $$$$$$$ ,- I should be able 2 get access! So my tough luck I have wells not schwab brokerage!!!🙄",1,2025-05-18 16:58:09,Wells Fargo,Google Play Store,NEGATIVE,0.9979410767555237
so easy!,5,2025-05-18 14:16:29,Wells Fargo,Google Play Store,POSITIVE,0.9981855750083923
very convenient and thank you for everything you continue to do for me. God bless you this Sunday,5,2025-05-18 14:15:59,Wells Fargo,Google Play Store,POSITIVE,0.9997097849845886
works,5,2025-05-18 14:14:12,Wells Fargo,Google Play Store,POSITIVE,0.9998278617858887
I love wells fargo,5,2025-05-18 11:51:13,Wells Fargo,Google Play Store,POSITIVE,0.9998478889465332
very convenient. easy to use,5,2025-05-18 10:08:33,Wells Fargo,Google Play Store,POSITIVE,0.9979850053787231
simple,5,2025-05-18 08:40:03,Wells Fargo,Google Play Store,POSITIVE,0.9996788501739502
2 hours trying to set it up,1,2025-05-17 21:00:53,Wells Fargo,Google Play Store,NEGATIVE,0.9908608198165894
very good,5,2025-05-17 20:00:41,Wells Fargo,Google Play Store,POSITIVE,0.9998520612716675
The redesign has its pros and cons but it is visually appealing. I'd probably give a 4 star if that 1 issue wasn't so annoying.,4,2025-05-17 18:29:09,Wells Fargo,Google Play Store,POSITIVE,0.9991734623908997
this is amazing love it,5,2025-05-17 15:54:43,Wells Fargo,Google Play Store,POSITIVE,0.9998842477798462
so far so good 👍 I don't like bank apps on my cell but ..,4,2025-05-17 13:43:44,Wells Fargo,Google Play Store,POSITIVE,0.9982151985168457
easy to make on line deposit,5,2025-05-17 11:59:27,Wells Fargo,Google Play Store,POSITIVE,0.9940749406814575
Works well for me,5,2025-05-17 11:59:21,Wells Fargo,Google Play Store,POSITIVE,0.9998576641082764
great app,5,2025-05-17 11:53:33,Wells Fargo,Google Play Store,POSITIVE,0.999821126461029
love my Wachovia,5,2025-05-17 11:41:26,Wells Fargo,Google Play Store,POSITIVE,0.9998666048049927
I love this app,5,2025-05-17 11:37:24,Wells Fargo,Google Play Store,POSITIVE,0.9998608827590942
"Every time I sign in for the past few weeks, it signs me off and I have to force stop the app. It's frustrating at this point since it's so constant.",2,2025-05-17 10:56:05,Wells Fargo,Google Play Store,NEGATIVE,0.9989069700241089
great,5,2025-05-17 10:54:16,Wells Fargo,Google Play Store,POSITIVE,0.9998630285263062
"Great customer service: in branch! very courteous and patient with senior citizens, and customers with disabilities. Happy new customer!",5,2025-05-17 10:31:14,Wells Fargo,Google Play Store,POSITIVE,0.9998717308044434
extremely good,5,2025-06-05 11:44:19,Bank of America,Google Play Store,POSITIVE,0.9998527765274048
i like this app,5,2025-06-05 11:40:06,Bank of America,Google Play Store,POSITIVE,0.9996516704559326
Difficult to navigate,2,2025-06-05 11:35:12,Bank of America,Google Play Store,NEGATIVE,0.9997634291648865
june2025-zelle still crashes Feb 2025- same problem how embarrassing. BofA? 4/4/24- Still crashes using zelle. March 28 2024- developers STILL haven't fixed this same issue. 👇🏽 June 2023 and they still haven't fixed the issue with zelle. Crashes I have to keep closing a window telling me of an error and if I want to wait or close the app. So annoying when trying to send money. I have already sent email to bofa development.Please fix it so it doesn't crash when using zelle. Using android note20,1,2025-06-05 11:34:51,Bank of America,Google Play Store,NEGATIVE,0.9995909333229065
Apparently people's needs do not matter even after a substantial deposit. They hold your money way too long for verification when instant verification is available these days.,1,2025-06-05 11:34:44,Bank of America,Google Play Store,NEGATIVE,0.9987450838088989
the best,5,2025-06-05 11:33:31,Bank of America,Google Play Store,POSITIVE,0.9998332262039185
good job thanks,5,2025-06-05 11:03:11,Bank of America,Google Play Store,POSITIVE,0.9998496770858765
help keep tracks on what I'm spending,5,2025-06-05 11:02:23,Bank of America,Google Play Store,POSITIVE,0.9854974150657654
The app doe's everything you need to do,5,2025-06-05 10:43:20,Bank of America,Google Play Store,NEGATIVE,0.6988791227340698
great works just like it should makes life a little easier,5,2025-06-05 10:42:19,Bank of America,Google Play Store,POSITIVE,0.9996883869171143
Very good.,5,2025-06-05 10:40:53,Bank of America,Google Play Store,POSITIVE,0.9998475313186646
Easy to maneuver and make payments or transfers.,5,2025-06-05 10:27:19,Bank of America,Google Play Store,POSITIVE,0.9891079664230347
can't find how to activate a credit card,1,2025-06-05 10:19:16,Bank of America,Google Play Store,NEGATIVE,0.9996123909950256
thank u all.much love and appreciation,5,2025-06-05 10:03:45,Bank of America,Google Play Store,POSITIVE,0.999876856803894
I like it,5,2025-06-05 10:01:00,Bank of America,Google Play Store,POSITIVE,0.9998593330383301
easy to use to get updated information on my accounts,5,2025-06-05 09:47:09,Bank of America,Google Play Store,NEGATIVE,0.977674126625061
trouble logging in,2,2025-06-05 09:41:26,Bank of America,Google Play Store,NEGATIVE,0.9972602128982544
Have to admit its a pretty darn good app! Easy to follow and use! The more I use it the more I like it.,5,2025-06-05 09:39:59,Bank of America,Google Play Store,POSITIVE,0.999795138835907
5 star easy to elaborate,5,2025-06-05 09:39:52,Bank of America,Google Play Store,POSITIVE,0.999136745929718
very good,5,2025-06-05 09:06:22,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
Great app to use to get anything you want. It's a little buggy.,5,2025-06-05 09:05:59,Bank of America,Google Play Store,POSITIVE,0.8857849836349487
easy and fast to deposit checks,5,2025-06-05 09:00:54,Bank of America,Google Play Store,POSITIVE,0.9944581985473633
Easy to navigate,5,2025-06-05 08:51:39,Bank of America,Google Play Store,POSITIVE,0.9997637867927551
they phased out my device,2,2025-06-05 08:45:24,Bank of America,Google Play Store,NEGATIVE,0.9996600151062012
excellent. everything I need works well,5,2025-06-05 08:38:19,Bank of America,Google Play Store,POSITIVE,0.9998549222946167
great,5,2025-06-05 08:28:08,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
Simply amazing!,5,2025-06-05 08:23:02,Bank of America,Google Play Store,POSITIVE,0.9998761415481567
good so far. very pleased.,4,2025-06-05 08:13:40,Bank of America,Google Play Store,POSITIVE,0.9998646974563599
"they place adds between linked accounts. at this point, I can't use the link because it's just 3 revolving ads. I'm on hold for 30 minutes + and no help. Ridiculous waste of time. the worst banking app ever.",1,2025-06-05 08:06:58,Bank of America,Google Play Store,NEGATIVE,0.9998124241828918
"Very satisfying, beats going to the bank",5,2025-06-05 07:48:32,Bank of America,Google Play Store,POSITIVE,0.9998666048049927
it's great,5,2025-06-05 07:31:58,Bank of America,Google Play Store,POSITIVE,0.9998691082000732
extremely convenient,5,2025-06-05 07:23:34,Bank of America,Google Play Store,POSITIVE,0.9980006814002991
exceptional!,5,2025-06-05 07:15:21,Bank of America,Google Play Store,POSITIVE,0.9998698234558105
can't update app,1,2025-06-05 06:42:33,Bank of America,Google Play Store,NEGATIVE,0.982653021812439
simple and effective,5,2025-06-05 06:33:19,Bank of America,Google Play Store,POSITIVE,0.9998637437820435
I've never had any problems. Very efficient.,5,2025-06-05 06:28:06,Bank of America,Google Play Store,POSITIVE,0.9998385906219482
Easy to use,5,2025-06-05 06:17:57,Bank of America,Google Play Store,POSITIVE,0.9988542795181274
best,5,2025-06-05 06:13:08,Bank of America,Google Play Store,POSITIVE,0.9997941851615906
my bank of America is the best,5,2025-06-05 06:12:24,Bank of America,Google Play Store,POSITIVE,0.9998570680618286
works as described,4,2025-06-05 06:05:07,Bank of America,Google Play Store,POSITIVE,0.9994822144508362
👍👍👍👍👍👍👍👏👍👍👏👍👏👍👏👍👏👍👍👍👍👍👍💯👍💯👍💯👍💯👍👍💯💯👍💯👍👍,5,2025-06-05 06:04:00,Bank of America,Google Play Store,NEGATIVE,0.6970565915107727
helpfully,5,2025-06-05 05:38:22,Bank of America,Google Play Store,POSITIVE,0.9986275434494019
